canonical_key,brand,model,size,n_listings,marketplaces,min_price,max_price,mean_price,median_price,p10,p90,media_correta,evidence_files
dunlop|215/60R17|scorpion,dunlop,scorpion,215/60R17,4,pneustore,684.35,1104.79,882.3475,870.125,737.1500000000001,1037.323,870.125,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/215-60-r17/pneu-21560r17-dunlop-grandtrek_20250811_201426.csv
dunlop||sp sport,dunlop,sp sport,,4,"magazineluiza,mercadolivre",282.0,749.68,531.025,546.21,329.328,720.574,546.21,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r15/pneu-185-65-r15-dunlop-fm800_20250804_152216.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r16/pneu-205-55-r16-dunlop-fm800_20250808_134221.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/215-50-r17/pneu-215-50-r17-dunlop-fm800_20250808_143206.csv"
dunlop|185/55R16|sp sport,dunlop,sp sport,185/55R16,14,"magazineluiza,mercadolivre",190.0,779.0,691.0214285714286,721.54,660.589,775.11,731.5181818181818,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-55-r16/pneu-18555r16-dunlop-fm800_20250807_150529.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-55-r16/pneu-18555r16-dunlop-fm800_20250808_144113.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-55-r16/pneu-18555r16-dunlop-fm800_20250811_133645.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-55-r16/pneu-18555r16-dunlop-fm800_20250814_123423.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-55-r16/pneu-185-55-r16-dunlop-fm800_20250808_120126.csv"
dunlop|185/60R14|sp sport,dunlop,sp sport,185/60R14,13,"magazineluiza,mercadolivre",479.8,561.7,508.5953846153846,493.95,479.8,561.7,508.5953846153846,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r14/pneu-18560r14-dunlop-lm704_20250807_150951.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r14/pneu-18560r14-dunlop-lm704_20250808_144456.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r14/pneu-18560r14-dunlop-lm704_20250811_134051.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r14/pneu-18560r14-dunlop-lm704_20250814_123626.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-60-r14/pneu-185-60-r14-dunlop-lm704_20250808_120309.csv"
dunlop|185/60R15|sp sport,dunlop,sp sport,185/60R15,56,"magazineluiza,mercadolivre",489.0,780.17,616.2085714285713,623.6800000000001,521.27,741.16,617.6607843137255,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-185-60-r15-dunlop-fm800_20250804_133432.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-dunlop-fm800_20250807_151738.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-dunlop-fm800_20250808_145541.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-dunlop-fm800_20250811_134955.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-60-r15/pneu-18560r15-dunlop-fm800_20250814_124041.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-60-r15/pneu-185-60-r15-dunlop-fm800_20250808_120748.csv"
dunlop|185/65R15|sp sport,dunlop,sp sport,185/65R15,55,"magazineluiza,mercadolivre",150.0,780.17,602.6210909090909,624.33,516.648,738.616,611.543023255814,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r15/pneu-185-65-r15-dunlop-fm800_20250804_152216.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r15/pneu-18565r15-dunlop-fm800_20250807_155334.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r15/pneu-18565r15-dunlop-fm800_20250808_153345.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r15/pneu-18565r15-dunlop-fm800_20250811_143357.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r15/pneu-18565r15-dunlop-fm800_20250814_130027.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/185-65-r15/pneu-185-65-r15-dunlop-fm800_20250808_122837.csv"
dunlop|195/55R15|sp sport,dunlop,sp sport,195/55R15,43,"magazineluiza,mercadolivre",250.0,736.3,588.0606976744186,606.77,513.244,699.49,603.0122222222222,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-195-55-r15-dunlop-fm-800_20250805_103259.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-dunlop-fm800_20250807_163430.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-dunlop-fm800_20250808_162302.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-dunlop-fm800_20250811_154316.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-dunlop-fm800_20250814_131203.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r15/pneu-19555r15-dunlop_20250811_153519.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-dunlop-fm800_20250808_125636.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r15/pneu-195-55-r15-dunlop_20250808_125500.csv"
dunlop|195/55R16|sp sport,dunlop,sp sport,195/55R16,20,"magazineluiza,mercadolivre",564.78,762.35,691.1134999999999,717.6,594.35,755.37,694.1744444444444,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r16/pneu-19555r16-dunlop-fm800_20250808_164611.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r16/pneu-19555r16-dunlop-fm800_20250811_162211.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-55-r16/pneu-19555r16-dunlop-fm800_20250814_131928.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-55-r16/pneu-195-55-r16-dunlop-fm800_20250808_130621.csv"
dunlop|195/60R15|sp sport,dunlop,sp sport,195/60R15,39,"magazineluiza,mercadolivre",454.38,649.11,568.8197435897437,561.72,520.1,645.31,572.1240625,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-60-r15/pneu-19560r15-dunlop-fm800_20250811_165117.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-60-r15/pneu-19560r15-dunlop-fm800_20250814_132351.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-60-r15/pneu-195-60-r15-dunlop-fm800_20250808_131539.csv"
dunlop|195/65R15|sp sport,dunlop,sp sport,195/65R15,36,"magazineluiza,mercadolivre",494.1,712.34,618.7388888888888,653.135,494.1,705.715,607.03875,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-65-r15/pneu-19565r15-dunlop-fm800_20250808_083711.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-65-r15/pneu-19565r15-dunlop-fm800_20250811_170810.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/195-65-r15/pneu-19565r15-dunlop-fm800_20250814_132915.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/195-65-r15/pneu-195-65-r15-dunlop-fm800_20250808_131955.csv"
dunlop|205/50R17|sp sport,dunlop,sp sport,205/50R17,14,"magazineluiza,mercadolivre",399.0,1037.0,820.0407142857142,853.335,738.3679999999999,903.86,847.0618181818182,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-50-r17/pneu-20550r17-dunlop-fm800_20250808_091014.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-50-r17/pneu-20550r17-dunlop-fm800_20250814_134310.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-50-r17/pneu-205-50-r17-dunlop-fm800_20250808_133630.csv"
dunlop|205/55R16|sp sport,dunlop,sp sport,205/55R16,30,"magazineluiza,mercadolivre",547.89,794.32,674.0979999999998,676.79,566.628,770.16,684.0365384615384,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r16/pneu-20555r16-dunlop-fm800_20250808_092116.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r16/pneu-20555r16-dunlop-fm800_20250811_180555.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-55-r16/pneu-20555r16-dunlop-fm800_20250814_135042.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-55-r16/pneu-205-55-r16-dunlop-fm800_20250808_134221.csv"
dunlop|205/60R15|sp sport,dunlop,sp sport,205/60R15,20,"magazineluiza,mercadolivre",585.9,769.89,669.0274999999999,665.19,598.169,752.77,672.5764705882352,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-60-r15/pneu-20560r15-dunlop-fm800_20250808_095104.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-60-r15/pneu-20560r15-dunlop-fm800_20250811_184209.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/205-60-r15/pneu-20560r15-dunlop-fm800_20250814_140904.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-60-r15/pneu-205-60-r15-dunlop-fm800_20250808_135719.csv"
dunlop|205/60R16|sp sport,dunlop,sp sport,205/60R16,5,mercadolivre,349.99,867.35,722.4680000000001,802.75,513.954,853.35,798.3333333333334,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/205-60-r16/pneu-205-60-r16-dunlop-enasave_20250808_140259.csv
dunlop|215/50R17|sp sport,dunlop,sp sport,215/50R17,31,"magazineluiza,mercadolivre",635.33,972.92,821.4699999999999,831.38,642.5,960.43,822.6662068965516,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/215-50-r17/pneu-21550r17-dunlop-fm800_20250811_193801.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/215-50-r17/pneu-21550r17-dunlop-fm800_20250814_144249.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/215-50-r17/pneu-215-50-r17-dunlop-fm800_20250808_143206.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/215-50-r17/pneu-215-50r17-dunlop-fm800_20250808_103711.csv"
dunlop||sp touring,dunlop,sp touring,,75,"Dados_locais,magazineluiza,mercadolivre",327.92,47071.0,4240.88,429.99,387.22200000000004,4290.0,689.7718644067796,"ETL/data/processed/pricing.db,user/Desktop/Precificação_AI/ETL/data/processed/pricing.db,user/Desktop/Precificação_AI/ETL/data/raw/mercadolivre/pneu-175-70-r13-dunlop-sp-touring_20250722_091759.json,user/Desktop/Precificação_AI/ETL/data/raw/mercadolivre/pneu-175-70-r13-dunlop-sp-touring_20250723_085345.json,user/Desktop/Precificação_AI/ETL/data/raw/mercadolivre/pneu-175-70-r13-dunlop-sp-touring_20250724_094050.json,user/Desktop/Precificação_AI/ETL/data/raw/mercadolivre/pneu-175-70-r13-dunlop-sp-touring_20250725_101058.json,user/Desktop/Precificação_AI/ETL/data/raw/mercadolivre/pneu-175-70-r13-dunlop-sp-touring_20250728_091049.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250804_101933.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250807_090425.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250807_103049.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250807_103917.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250808_131226.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-65-r14/pneu-175-65-r14-dunlop-sp-touring_20250804_094602.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-65-r14/pneu-17565r14-dunlop-sp-touring_20250807_135453.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-65-r14/pneu-17565r14-dunlop-sp-touring_20250808_132933.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r13/pneu-175-70-r13-dunlop-sp-touring_20250801_090936.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r13/pneu-17570r13-dunlop-sp-touring_20250807_142441.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r13/pneu-17570r13-dunlop-sp-touring_20250808_135944.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-17570r14-dunlop-sp-touring_20250807_145244.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-17570r14-dunlop-sp-touring_20250808_142629.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r14/pneu-185-65-r14-dunlop-sp-touring_20250804_144311.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r14/pneu-18565r14-dunlop-sp-touring_20250807_154041.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-65-r14/pneu-18565r14-dunlop-sp-touring_20250808_151933.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-70-r13/pneu-185-70-r13-dunlop-touring_20250804_152418.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-70-r13/pneu-18570r13-dunlop-touring_20250807_155751.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-70-r13/pneu-18570r13-dunlop-touring_20250808_153910.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-70-r14/pneu-185-70-r14-dunlop-sp-touring_20250804_155219.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-70-r14/pneu-18570r14-dunlop-sp-touring_20250807_161157.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/185-70-r14/pneu-18570r14-dunlop-sp-touring_20250808_155729.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/JSON/pneu-175-70-r14-dunlop-sp-touring_20250801_114837.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250808_104611.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-65-r14/pneu-175-65-r14-dunlop-sp-touring_20250808_112213.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r13/pneu-175-70-r13-dunlop-sp-touring_20250808_114147.csv,user/Desktop/Precificação_AI/data/processed/marketplaces.db,user/Desktop/Precificação_AI/data/processed/mercadolivre/pricing_20250722_142324.json"
dunlop|165/70R13|sp touring,dunlop,sp touring,165/70R13,192,"magazineluiza,mercadolivre,pneustore",254.13,564.62,440.41416666666663,444.98,378.99,508.2,442.45077419354834,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250804_101933.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250807_090425.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250807_103049.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250807_103917.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250808_131226.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250811_115332.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250814_104513.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250814_110052.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250814_112947.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250808_104611.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250811_123201.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250814_134148.csv,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/165-70-r13/pneu-165-70-r13-dunlop-sp-touring_20250811_124447.csv"
dunlop|175/65R14|sp touring,dunlop,sp touring,175/65R14,240,"magazineluiza,mercadolivre,pneustore",212.0,853.86,471.6806666666666,476.23,360.91,556.94,469.88872448979595,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-65-r14/pneu-175-65-r14-dunlop-sp-touring_20250804_094602.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-65-r14/pneu-17565r14-dunlop-sp-touring_20250807_135453.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-65-r14/pneu-17565r14-dunlop-sp-touring_20250808_132933.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-65-r14/pneu-17565r14-dunlop-sp-touring_20250811_121047.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-65-r14/pneu-17565r14-dunlop-sp-touring_20250814_115211.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-65-r14/pneu-175-65-r14-dunlop-sp-touring_20250808_112213.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-65-r14/pneu-175-65-r14-dunlop-sp-touring_20250811_124251.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-65-r14/pneu-175-65-r14-dunlop-sp-touring_20250814_135247.csv,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/175-65-r14/pneu-17565r14-dunlop-sp-touring_20250811_130303.csv"
dunlop|175/70R13|sp touring,dunlop,sp touring,175/70R13,664,"magazineluiza,mercadolivre,pneustore",244.35,70697.72000000015,4036.3135240963866,458.0,381.449,4580.0,730.5983615819208,"user/Desktop/Precificação_AI/ETL/data/raw/mercadolivre/pneu-175-70-r13-dunlop-sp-touring_20250721_160640.json,user/Desktop/Precificação_AI/ETL/data/raw/mercadolivre/pneu-175-70-r13-dunlop-sp-touring_20250722_091759.json,user/Desktop/Precificação_AI/ETL/data/raw/mercadolivre/pneu-175-70-r13-dunlop-sp-touring_20250723_085345.json,user/Desktop/Precificação_AI/ETL/data/raw/mercadolivre/pneu-175-70-r13-dunlop-sp-touring_20250724_094050.json,user/Desktop/Precificação_AI/ETL/data/raw/mercadolivre/pneu-175-70-r13-dunlop-sp-touring_20250725_101058.json,user/Desktop/Precificação_AI/ETL/data/raw/mercadolivre/pneu-175-70-r13-dunlop-sp-touring_20250728_091049.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r13/pneu-175-70-r13-dunlop-sp-touring_20250801_090936.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r13/pneu-17570r13-dunlop-sp-touring_20250807_142441.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r13/pneu-17570r13-dunlop-sp-touring_20250808_135944.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r13/pneu-17570r13-dunlop-sp-touring_20250811_124406.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r13/pneu-17570r13-dunlop-sp-touring_20250814_121121.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/JSON/pneu-175-70-r13-goodyear-dunlop_20250730_090050.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r13/pneu-175-70-r13-dunlop-sp-touring_20250808_114147.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r13/pneu-175-70-r13-dunlop-sp-touring_20250811_130725.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r13/pneu-175-70-r13-dunlop-sp-touring_20250814_141510.csv,user/Desktop/Precificação_AI/Scraper_em_geral/pneustore/dados/raw/175-70-r13/pneu-17570r13-dunlop-sp-touring_20250811_132959.csv,user/Desktop/Precificação_AI/data/processed/marketplaces.db,user/Desktop/Precificação_AI/data/processed/mercadolivre/pricing_20250722_142324.json"
dunlop|175/70R14|sp touring,dunlop,sp touring,175/70R14,278,"magazineluiza,mercadolivre",339.9,990.04,549.6389208633093,536.8,449.99,615.878,529.9848535564854,"user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-17570r14-dunlop-sp-touring_20250807_145244.json,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-17570r14-dunlop-sp-touring_20250808_142629.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-17570r14-dunlop-sp-touring_20250811_132037.csv,user/Desktop/Precificação_AI/Scraper_em_geral/MagazineLuiza/data/raw/175-70-r14/pneu-17570r14-dunlop-sp-touring_20250814_122631.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/JSON/pneu-175-70-r14-dunlop-sp-touring_20250801_114837.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r14/pneu-175-70-r14-dunlop-sp-touring_20250801_144453.json,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r14/pneu-175-70-r14-dunlop-sp-touring_20250808_115509.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r14/pneu-175-70-r14-dunlop-sp-touring_20250811_132448.csv,user/Desktop/Precificação_AI/Scraper_em_geral/mercadolivre/data/raw/175-70-r14/pneu-175-70-r14-dunlop-sp-touring_20250814_143200.csv"
